Time,Calculated Engine Load (OBD) (%),Intake air temperature (C),Fuel Injection amoung (mg/cyl),Engine load (%),Fuel tank pressure (Bar),Fuel Rail Pressure A (KPa),Engine Load (%),Actual AFR (AFR),Mass air flow sensor (V),Vehicle speed (kph),MAF Flow (g/s),Ignition timing (deg),Electronic throttle control actual (deg),Absolute Engine Load (OBD) (%),Fuel pulse width (ms),Absolute Throttle Position (OBD) (%),Air fuel ratio (AFR),Calculated torque output (%),Electronic throttle control desired (deg),Engine coolant temperature (C),Engine speed (RPM),Fuel Pressure (mPa),Fuel pressure (mPa),Fuel system status (OL/CL),Gear Status,Intake Air Temperature (C),Knock retard (deg),Mass air flow (g/s),Throttle Open Angle (sub) (%),
84049, 45.5, 33, 15.53, 0.38, 6.11, , 45.88, 14.24, 1.51, 17, , 36, 14.54, 38, 2.12, 24.7, 14.24, , 14.21, 86, 1556, , , 512, 2, 33, 0, 10.82, 23.9,
84209, 46.3, 33, 15.62, 0.39, 6.16, , 46.67, 14.59, 1.43, 18, , 35.5, 14.72, 38.8, 2.19, 23.1, 14.59, , 14.83, 86, 1572, , , 512, 2, 33, 0, 10.85, 22.7,
84369, 47.8, 33, 16.08, 0.41, 6.13, , 48.63, 14.59, 1.45, 18, , 34.5, 15.36, 40, 2.21, 23.9, 14.59, , 15.13, 86, 1592, , , 512, 2, 33, 0, 11.17, 23.9,
84527, 49, 33, 16.24, 0.4, 6.11, , 49.02, 14.36, 1.48, 19, , 34, 15.39, 40.8, 2.19, 24.3, 14.36, , 15.4, 86, 1620, , , 512, 2, 33, 0, 11.79, 23.9,
84687, 48.6, 33, 16.05, 0.4, 6.08, , 48.63, 14.36, 1.46, 20, , 34, 15.46, 40.4, 2.17, 24.3, 14.36, , 15.5, 86, 1632, , , 512, 2, 33, 0, 11.76, 23.9,
84848, 48.6, 33, 16.02, 0.4, 6.08, , 48.63, 14.47, 1.47, 20, , 34.5, 15.57, 40.4, 2.17, 24.3, 14.47, , 15.57, 86, 1643, , , 512, 2, 33, 0, 11.82, 23.9,
85009, 49, 33, 16.05, 0.4, 6.1, , 49.02, 14.36, 1.48, 21, , 34.5, 15.64, 40.4, 2.17, 24.3, 14.36, , 15.64, 86, 1651, , , 512, 2, 33, 0, 11.87, 23.9,
85168, 49, 32, 16.08, 0.4, 6.09, , 49.02, 14.47, 1.47, 21, , 34.5, 15.8, 40, 2.18, 24.7, 14.47, , 15.79, 86, 1660, , , 512, 2, 32, 0, 11.79, 23.9,
85363, 49.4, 32, 16.33, 0.41, 6.09, , 49.8, 14.47, 1.48, 22, , 34, 16.67, 40.4, 2.18, 25.5, 14.47, , 16.51, 86, 1681, , , 512, 2, 32, 0, 11.9, 25.1,
85521, 49.8, 32, 16.27, 0.4, 6.12, , 49.8, 14.36, 1.5, 22, , 34, 16.62, 40.8, 2.17, 25.5, 14.36, , 16.61, 86, 1683, , , 512, 2, 32, 0, 12.24, 25.1,
85687, 49.8, 32, 16.27, 0.41, 6.12, , 50.2, 14.59, 1.5, 23, , 34, 16.82, 40.4, 2.2, 25.5, 14.59, , 16.8, 86, 1678, , , 512, 2, 32, 0, 12.07, 25.1,
85848, 50.2, 32, 16.39, 0.41, 6.14, , 50.2, 14.47, 1.51, 24, , 34, 17.13, 40.8, 2.2, 25.9, 14.47, , 17.14, 86, 1685, , , 512, 2, 32, 0, 12.15, 25.5,
86007, 50.2, 32, 16.2, 0.4, 6.17, , 50.59, 14.47, 1.49, 24, , 34, 17.16, 40.8, 2.18, 25.9, 14.47, , 17.14, 86, 1708, , , 512, 2, 32, 0, 12.5, 25.5,
86175, 49, 32, 15.96, 0.39, 6.19, , 48.63, 14.59, 1.5, 25, , 36, 16.95, 40, 2.17, 25.9, 14.59, , 16.99, 86, 1730, , , 512, 2, 32, 0, 11.55, 25.1,
86337, 48.2, 32, 15.81, 0.39, 6.2, , 47.84, 14.36, 1.5, 25, , 36.5, 17.08, 38.8, 2.12, 25.9, 14.36, , 17.08, 86, 1738, , , 512, 2, 32, 0, 12.38, 25.5,
86498, 47.8, 32, 15.72, 0.39, 6.16, , 47.84, 14.47, 1.5, 26, , 36.5, 17.44, 38.8, 2.13, 26.3, 14.47, , 17.43, 86, 1756, , , 512, 2, 32, 0, 12.9, 25.9,
86656, 50.2, 31, 17.09, 0.45, 6.23, , 51.76, 14.7, 1.55, 26, , 32.5, 20.46, 41.2, 2.27, 27.8, 14.7, , 19.87, 86, 1800, , , 512, 2, 31, 0, 14.52, 27.8,
86818, 54.9, 31, 19.74, 0.51, 6.27, , 60.78, 14.47, 1.6, 26, , 7, 21.28, 45.9, 2.4, 30.2, 14.47, , 21.28, 86, 1708, , , 512, 2, 31, 0, 14.81, 29.4,
86981, 64.3, 31, 21, 0.54, 6.35, , 65.88, 14.36, 1.66, 27, , 7, 17.23, 52.5, 2.45, 26.7, 14.36, , 17.47, 86, 1657, , , 512, 2, 31, 0, 14.33, 25.9,
87148, 65.9, 31, 21.27, 0.53, 6.27, , 65.1, 14.36, 1.65, 27, , 6.5, 17.26, 54.1, 2.45, 26.3, 14.36, , 17.31, 86, 1602, , , 512, 3, 31, 0, 16.02, 25.5,
87307, 63.1, 31, 20.9, 0.52, 6.27, , 61.96, 14.7, 1.65, 28, , 19, 16.72, 52.5, 2.5, 25.5, 14.7, , 16.71, 86, 1579, , , 512, 3, 31, 0, 15.18, 25.1,
87467, 63.1, 31, 21.12, 0.53, 6.42, , 63.53, 14.59, 1.63, 28, , 19, 17, 52.5, 2.47, 25.9, 14.59, , 16.92, 86, 1588, , , 512, 3, 31, 0.007, 15.14, 25.5,
87629, 63.1, 31, 21.09, 0.52, 6.43, , 62.35, 14.47, 1.64, 29, , 19, 16.64, 52.5, 2.48, 25.5, 14.47, , 16.64, 86, 1567, , , 512, 3, 31, 0.015, 15.78, 25.1,
87789, 62, 31, 20.84, 0.51, 6.44, , 61.18, 14.47, 1.63, 29, , 19, 16.13, 52.2, 2.48, 25.1, 14.59, , 16.12, 86, 1527, , , 512, 3, 31, 0.022, 14.81, 24.7,
87947, 60.8, 31, 20.63, 0.51, 6.29, , 60.39, 14.36, 1.58, 30, , 20, 15.77, 51, 2.44, 24.7, 14.36, , 15.78, 86, 1518, , , 512, 3, 31, 0.03, 14.17, 24.3,
88107, 60.4, 31, 20.6, 0.51, 6.3, , 60.39, 14.24, 1.58, 30, , 20, 15.95, 51, 2.43, 24.7, 14.36, , 15.99, 86, 1528, , , 512, 3, 31, 0.037, 14.39, 24.3,
88267, 61.2, 31, 20.78, 0.52, 6.45, , 61.57, 14.36, 1.6, 30, , 19, 16.21, 51.8, 2.46, 25.1, 14.47, , 16.2, 86, 1532, , , 512, 3, 31, 0.045, 14.58, 24.7,
88427, 62, 31, 21.03, 0.52, 6.44, , 62.35, 14.47, 1.6, 31, , 19, 16.46, 52.2, 2.45, 25.1, 14.47, , 16.45, 86, 1540, , , 512, 3, 31, 0.052, 14.68, 24.7,
88588, 62.7, 31, 21.15, 0.53, 6.28, , 63.14, 14.36, 1.63, 31, , 18.5, 16.23, 52.5, 2.47, 25.1, 14.36, , 16.23, 86, 1546, , , 512, 3, 31, 0.058, 15.11, 24.7,
88757, 62.7, 31, 21.03, 0.52, 6.23, , 62.75, 14.47, 1.59, 32, , 19, 16.21, 52.9, 2.45, 25.1, 14.47, , 16.21, 86, 1545, , , 512, 3, 31, 0.066, 14.62, 24.7,
88921, 62.7, 30, 20.9, 0.52, 6.18, , 62.35, 14.47, 1.58, 32, , 19.5, 16.31, 52.9, 2.45, 25.1, 14.47, , 16.29, 86, 1559, , , 512, 3, 30, 0.072, 14.17, 24.7,
89082, 62, 30, 21.21, 0.54, 6.12, , 63.92, 14.59, 1.57, 33, , 19, 17.03, 51.8, 2.45, 26.3, 14.59, , 16.88, 86, 1562, , , 512, 3, 30, 0.079, 14.81, 25.5,
89242, 64.7, 30, 21.55, 0.55, 6.14, , 65.1, 14.47, 1.62, 33, , 18, 17.77, 54.1, 2.48, 25.9, 14.47, , 17.7, 86, 1576, , , 512, 3, 30, 0.085, 15.85, 25.5,
89406, 66.7, 30, 22, 0.56, 6.15, , 67.45, 14.47, 1.64, 34, , 16, 17.8, 55.7, 2.5, 26.7, 14.47, , 17.83, 86, 1596, , , 512, 3, 30, 0.091, 15.55, 25.9,
89647, 66.7, 30, 21.88, 0.55, 6.08, , 66.67, 14.59, 1.66, 34, , 17, 17.69, 55.3, 2.49, 26.7, 14.59, , 17.69, 86, 1602, , , 512, 3, 30, 0.1, 15.88, 25.9,
89808, 66.3, 30, 21.67, 0.55, 6.09, , 65.88, 14.59, 1.64, 35, , 18, 17.54, 54.9, 2.48, 26.3, 14.59, , 17.57, 86, 1616, , , 512, 3, 30, 0.105, 15.75, 25.9,
89967, 66.3, 30, 21.42, 0.54, 6.07, , 66.27, 14.7, 1.64, 35, , 16, 17.44, 54.9, 2.49, 26.3, 14.7, , 17.42, 86, 1625, , , 512, 3, 30, 0.11, 15.81, 25.9,
90127, 64.7, 30, 21.24, 0.54, 6.06, , 65.1, 14.59, 1.63, 36, , 19, 17.39, 53.3, 2.45, 26.3, 14.59, , 17.38, 86, 1633, , , 512, 3, 30, 0, 15.68, 25.9,
90288, 65.1, 30, 21.18, 0.53, 6.04, , 65.1, 14.7, 1.62, 36, , 19.5, 17.28, 53.3, 2.47, 25.9, 14.7, , 17.3, 86, 1653, , , 512, 3, 30, 0.009, 16.19, 25.5,
90448, 65.1, 30, 21, 0.53, 6.02, , 64.71, 14.59, 1.62, 36, , 20, 17.26, 52.9, 2.45, 25.9, 14.59, , 17.27, 86, 1654, , , 512, 3, 30, 0.017, 15.98, 25.5,
90607, 64.7, 30, 20.81, 0.52, 6.01, , 64.31, 14.59, 1.64, 37, , 21, 17.26, 52.9, 2.45, 25.9, 14.59, , 17.26, 86, 1664, , , 512, 3, 30, 0.025, 15.08, 25.5,
90768, 64.3, 30, 20.84, 0.52, 6, , 64.31, 14.59, 1.65, 37, , 21, 17.39, 52.5, 2.46, 26.3, 14.59, , 17.3, 86, 1677, , , 512, 3, 30, 0.032, 15.88, 25.9,
90927, 63.9, 29, 21.45, 0.55, 6.01, , 66.67, 14.47, 1.67, 38, , 19.5, 17.9, 52.2, 2.48, 26.7, 14.47, , 17.93, 86, 1686, , , 512, 3, 29, 0.039, 16.72, 26.3,
91087, 69.4, 29, 23.32, 0.64, 6.04, , 71.76, 14.36, 1.68, 38, , 5, 20.36, 57.3, 2.56, 28.2, 14.36, , 22.03, 86, 1624, , , 512, 3, 29, 0, 20.25, 27.8,
91247, 82, 29, 28.05, 0.78, 6.19, , 87.84, 14.24, 1.8, 38, , 0, 25.46, 68.2, 3.14, 30.2, 14.24, , 27.42, 86, 1558, , , 512, 3, 29, 0, 22.12, 30.2,
91407, 93.3, 29, 30.49, 0.8, 6.41, , 94.12, 14.47, 1.84, 38, , 0.5, 25.56, 78.8, 3.52, 33.7, 14.47, , 25.63, 86, 1453, , , 512, 4, 29, 0, 22.03, 33.3,
91567, 96.1, 29, 31.13, 0.79, 6.47, , 96.86, 14.36, 1.89, 39, , 3, 26.41, 80.4, 3.65, 34.5, 14.36, , 26.39, 86, 1362, , , 512, 4, 29, 0.006, 20.37, 34.5,
91727, 97.6, 29, 30.58, 0.78, 6.5, , 97.25, 14.7, 1.86, 39, , 2, 27.26, 79.2, 3.7, 35.3, 14.7, , 27.24, 86, 1317, , , 512, 4, 29, 0.014, 22.75, 34.9,
91886, 97.3, 29, 30.55, 0.78, 6.52, , 97.25, 14.81, 1.66, 39, , 2, 27.85, 78, 3.75, 36.1, 14.81, , 27.84, 86, 1316, , , 512, 4, 29, 0.022, 21.66, 35.7,
92047, 97.3, 29, 31.1, 0.79, 6.53, , 96.86, 14.81, 1.7, 40, , 2, 28.46, 78.4, 3.82, 36.5, 14.81, , 28.43, 86, 1336, , , 512, 4, 29, 0.029, 19.91, 36.1,
92207, 97.3, 29, 31.83, 0.79, 6.55, , 97.65, 14.59, 1.78, 40, , 2, 28.87, 79.2, 3.88, 37.3, 14.59, , 28.91, 86, 1345, , , 512, 4, 29, 0.036, 21.17, 36.9,
92368, 97.6, 29, 32.1, 0.8, 0.01, , 97.65, 14.24, 1.82, 41, , 2.5, 29.36, 79.6, 3.91, 37.6, 14.36, , 29.34, 86, 1355, , , 512, 4, 29, 0.044, 21.95, 37.3,
92527, 97.6, 29, 31.89, 0.8, 0.02, , 97.65, 14.36, 1.8, 41, , 2.5, 29.69, 79.6, 3.94, 37.6, 14.36, , 29.71, 86, 1355, , , 512, 4, 28, 0.052, 20.65, 37.6,
92688, 98, 28, 31.46, 0.8, 0.01, , 98.04, 14.47, 1.87, 41, , 2, 30.05, 80, 3.88, 38, 14.47, , 30.05, 86, 1341, , , 512, 4, 28, 0.058, 21.82, 38,
92847, 98.4, 28, 31.31, 0.8, 0.02, , 98.43, 14.59, 1.85, 42, , 2, 30.36, 80, 3.86, 38.4, 14.59, , 30.37, 86, 1335, , , 512, 4, 28, 0.065, 19.21, 38,
93007, 98.4, 28, 31.25, 0.8, 0.01, , 98.43, 14.59, 1.75, 42, , 2, 30.64, 79.6, 3.86, 38.8, 14.59, , 30.61, 86, 1334, , , 512, 4, 28, 0.072, 24.47, 38.4,
93168, 98.4, 28, 31.28, 0.79, 6.51, , 98.43, 14.59, 1.6, 42, , 2, 30.92, 79.6, 3.84, 38.8, 14.59, , 30.89, 86, 1341, , , 512, 4, 28, 0.078, 25.31, 38.4,
93327, 98.4, 28, 31.37, 0.8, 6.51, , 98.43, 14.59, 1.58, 43, , 2, 31.2, 80, 3.84, 39.2, 14.59, , 31.19, 86, 1348, , , 512, 4, 28, 0.085, 14.3, 38.8,
93493, 98.4, 28, 31.59, 0.8, 6.47, , 98.43, 14.59, 1.92, 43, , 2.5, 31.43, 80.4, 3.87, 39.6, 14.59, , 31.4, 86, 1362, , , 512, 4, 28, 0.091, 15.14, 39.2,
93653, 98.4, 28, 31.56, 0.8, 6.5, , 98.43, 14.59, 1.84, 43, , 2.5, 31.43, 80.8, 3.88, 39.6, 14.59, , 31.45, 86, 1366, , , 512, 4, 28, 0.097, 18.62, 39.2,
93813, 98.4, 28, 31.59, 0.8, 6.51, , 98.04, 14.59, 1.73, 44, , 2.5, 30.77, 80.8, 3.86, 39.2, 14.59, , 30.75, 86, 1372, , , 512, 4, 28, 0.103, 24.38, 38.8,
93972, 98, 28, 31.34, 0.8, 6.52, , 97.65, 14.59, 1.81, 44, , 2.5, 28.23, 80.8, 3.84, 37.6, 14.59, , 28.02, 86, 1380, , , 512, 4, 28, 0.11, 19.18, 37.3,
94134, 96.9, 28, 30.91, 0.78, 6.47, , 96.08, 14.59, 1.85, 44, , 2, 25.36, 80, 3.79, 34.9, 14.59, , 25.07, 86, 1388, , , 512, 4, 28, 0.115, 22.37, 34.5,
94293, 94.1, 28, 30.36, 0.77, 6.49, , 94.12, 14.59, 1.7, 45, , 2.5, 24.08, 78, 3.72, 32.5, 14.59, , 24, 86, 1386, , , 512, 4, 28, 0, 20.41, 32.2,
94453, 93.3, 28, 30.21, 0.77, 0.01, , 93.33, 14.59, 1.81, 45, , 3, 23.54, 77.6, 3.7, 32.2, 14.59, , 23.58, 86, 1400, , , 512, 4, 28, 0, 18.43, 31.8,
94611, 92.5, 27, 29.69, 0.75, 6.5, , 90.98, 14.47, 1.73, 46, , 3, 22.18, 77.3, 3.64, 31.4, 14.47, , 22.2, 86, 1407, , , 512, 4, 27, 0, 18.95, 31,
94774, 90.6, 27, 29.02, 0.73, 6.45, , 89.8, 14.59, 1.77, 46, , 2.5, 21.46, 75.3, 3.55, 30.2, 14.59, , 20.91, 86, 1421, , , 512, 4, 27, 0, 16.55, 29.8,
94933, 85.9, 27, 27.47, 0.7, 6.38, , 85.1, 14.47, 1.69, 46, , 3.5, 20.21, 71.8, 3.38, 29, 14.47, , 20.12, 86, 1425, , , 512, 4, 27, 0, 17.36, 28.6,
95094, 83.5, 27, 26.28, 0.68, 6.31, , 81.57, 14.7, 1.74, 47, , 2.5, 18.98, 69, 3.25, 27.8, 14.7, , 18.93, 86, 1426, , , 512, 4, 27, 0, 18.07, 27.5,
95253, 79.6, 27, 23.9, 0.59, 6.49, , 74.51, 14.7, 1.65, 47, , 5, 14.49, 66.3, 3.11, 25.9, 14.7, , 14.07, 86, 1448, , , 512, 4, 27, 0.001, 11.08, 24.7,
95433, 62.7, 27, 20.05, 0.46, 6.54, , 58.04, 14.7, 1.54, 47, , 13, 13.95, 51.4, 2.49, 22.7, 14.7, , 13.68, 86, 1421, , , 512, 4, 27, 0.009, 13.37, 22,
95593, 53.7, 27, 18.28, 0.43, 6.43, , 52.55, 15.62, 1.57, 47, , 24, 14.88, 45.1, 2.47, 23.1, 15.62, , 14.65, 86, 1442, , , 512, 4, 27, 0.018, 14.46, 22.7,
95754, 51.4, 27, 17.52, 0.43, 6.33, , 51.37, 15.04, 1.54, 48, , 29, 14.57, 43.1, 2.35, 23.5, 15.16, , 14.57, 86, 1461, , , 512, 4, 27, 0.009, 12.24, 23.1,
95915, 50.6, 27, 17.21, 0.41, 6.42, , 50.2, 14.59, 1.47, 48, , 29.5, 13.95, 42.7, 2.3, 22.7, 14.7, , 13.85, 86, 1464, , , 512, 4, 27, 0, 11.65, 22.4,
96078, 48.6, 27, 16.11, 0.38, 6.44, , 47.06, 14.13, 1.46, 48, , 29.5, 12.88, 40.8, 2.23, 23.1, 14.13, , 12.5, 86, 1465, , , 512, 4, 27, 0, 9.87, 22.4,
96236, 43.1, 27, 14.19, 0.35, 6.5, , 41.18, 14.36, 1.35, 48, , 33.5, 12.82, 36.1, 2.06, 20.8, 14.36, , 13.91, 86, 1470, , , 512, 4, 27, 0, 11.49, 20.4,
96397, 40.8, 27, 13.12, 0.32, 6.34, , 40.39, 14.36, 1.46, 48, , 34, 6.67, 34.5, 2.09, 22, 14.36, , 4.38, 86, 1474, , , 512, 4, 27, 0, 5.27, 20,
96558, 38.4, 27, 11.72, 0.29, 6.51, , 36.86, 14.59, 1.17, 48, , 27, 3.65, 32.2, 1.88, 16.9, 14.59, , 0.5, 86, 1454, , , 512, 4, 27, 0, 1.24, 16.5,
96716, 32.9, 27, 9.28, 0.25, 6.4, , 30.59, 14.13, 0.73, 48, , 21.5, 0.21, 27.8, 1.61, 9.8, 14.13, , 0.28, 86, 1451, , , 512, 4, 27, 0, 0.63, 9.4,
96878, 27.5, 27, 7.48, 0.19, 6.48, , 24.71, 13.44, 0.73, 48, , 15.5, 0.26, 23.1, 1.46, 9.8, 13.55, , 0.28, 86, 1448, , , 512, 4, 27, 0, 0.48, 9.4,
97036, 22.4, 27, 6.71, 0.18, 6.5, , 22.35, 13.09, 0.88, 48, , 31.5, 5.65, 18.8, 1.3, 13.3, 13.09, , 5.7, 86, 1448, , , 512, 4, 27, 0, 4.14, 13.7,
97202, 22, 27, 6.74, 0.18, 6.51, , 21.96, 13.09, 1.04, 48, , 32, 5.95, 18.4, 1.38, 15.3, 13.09, , 5.96, 86, 1450, , , 512, 4, 27, 0, 4.7, 14.9,
97362, 21.6, 27, 6.77, 0.18, 6.51, , 21.57, 13.78, 1.08, 48, , 37, 6.08, 18, 1.46, 15.3, 13.78, , 6.07, 86, 1448, , , 512, 4, 27, 0, 4.73, 14.9,
97523, 21.6, 28, 6.77, 0.18, 6.52, , 21.18, 14.24, 1.08, 48, , 41.5, 6.08, 18, 1.46, 15.3, 14.24, , 6.06, 86, 1452, , , 512, 4, 27, 0, 4.73, 14.9,
97681, 21.2, 28, 6.74, 0.18, 6.51, , 21.18, 14.24, 1.08, 48, , 41.5, 6.08, 18, 1.45, 15.3, 14.24, , 6.06, 86, 1453, , , 512, 4, 27, 0, 4.77, 14.9,
97841, 21.2, 28, 6.71, 0.18, 6.51, , 21.18, 14.36, 1.09, 48, , 42, 6.08, 18, 1.44, 15.3, 14.36, , 6.09, 86, 1456, , , 512, 4, 27, 0, 4.8, 14.9,
98002, 21.2, 28, 6.74, 0.18, 6.51, , 21.18, 14.59, 1.08, 48, , 42, 6.13, 17.6, 1.45, 15.3, 14.59, , 6.11, 86, 1454, , , 512, 4, 27, 0, 4.73, 14.9,
98167, 21.2, 28, 6.74, 0.18, 6.45, , 21.18, 14.59, 1.08, 48, , 42, 6.08, 18, 1.45, 15.3, 14.59, , 6.08, 86, 1451, , , 512, 4, 27, 0, 4.7, 14.9,
98327, 21.2, 28, 6.87, 0.2, 6.44, , 21.57, 14.7, 1.08, 48, , 43.5, 7.72, 18, 1.45, 15.3, 14.7, , 8.91, 86, 1451, , , 512, 4, 27, 0, 4.72, 14.9,
98495, 25.5, 28, 10.68, 0.28, 6.34, , 30.98, 14.81, 1.47, 48, , 41, 13.39, 22.7, 1.95, 22, 14.81, , 13.07, 86, 1457, , , 512, 4, 27, 0, 17, 22,
98659, 33.3, 28, 10.86, 0.28, 6.47, , 33.73, 15.62, 1.4, 48, , 42, 8.72, 28.2, 1.94, 17.6, 15.62, , 8.72, 86, 1458, , , 512, 4, 27, 0, 7.75, 17.3,
98816, 33.7, 28, 11.05, 0.29, 6.46, , 34.12, 16.08, 1.28, 48, , 42, 8.67, 28.2, 1.89, 18, 16.08, , 8.66, 86, 1467, , , 512, 4, 27, 0, 7.82, 17.3,
98980, 34.1, 28, 11.14, 0.29, 6.4, , 34.51, 15.27, 1.26, 48, , 42, 8.52, 29, 1.83, 17.6, 15.39, , 8.53, 86, 1469, , , 512, 4, 27, 0, 7.57, 17.3,
99143, 34.1, 28, 11.11, 0.29, 6.18, , 34.12, 15.04, 1.26, 48, , 42, 8.46, 29, 1.82, 17.6, 15.04, , 8.45, 86, 1471, , , 512, 4, 27, 0, 6.72, 17.3,
99311, 34.1, 28, 10.99, 0.29, 6.23, , 34.12, 14.93, 1.21, 48, , 42, 8.31, 29, 1.82, 17.3, 14.93, , 8.38, 86, 1474, , , 512, 4, 27, 0, 7.36, 16.9,
99482, 34.1, 28, 10.96, 0.29, 6.23, , 34.12, 14.59, 1.27, 48, , 42, 8.39, 28.6, 1.81, 17.6, 14.59, , 8.4, 86, 1479, , , 512, 4, 27, 0, 7.71, 17.3,
99647, 34.1, 28, 10.99, 0.29, 6.42, , 33.73, 14.59, 1.27, 49, , 42.5, 8.98, 28.6, 1.82, 17.6, 14.59, , 9.01, 86, 1479, , , 512, 4, 27, 0, 7.92, 17.3,
99813, 34.1, 28, 11.23, 0.29, 6.38, , 34.51, 14.59, 1.28, 49, , 42, 9.29, 28.6, 1.84, 18.4, 14.59, , 8.94, 86, 1484, , , 512, 4, 27, 0, 8.75, 18,
99983, 34.5, 28, 11.44, 0.3, 6.34, , 34.9, 14.59, 1.29, 49, , 42, 9.29, 29.4, 1.85, 18.4, 14.59, , 8.94, 86, 1491, , , 512, 4, 27, 0, 8.41, 18,
100148, 35.3, 28, 11.47, 0.3, 6.14, , 35.69, 14.59, 1.28, 49, , 42, 8.82, 30.2, 1.85, 18, 14.59, , 8.84, 86, 1502, , , 512, 4, 27, 0, 7.9, 17.6,
100317, 35.3, 28, 11.41, 0.3, 6.13, , 35.29, 14.59, 1.27, 49, , 42, 8.85, 29.8, 1.84, 18, 14.59, , 8.89, 86, 1508, , , 512, 4, 27, 0, 7.8, 17.6,
100518, 35.7, 28, 11.51, 0.3, 6.12, , 35.69, 14.59, 1.29, 49, , 42, 8.93, 30.2, 1.84, 18, 14.59, , 8.93, 86, 1514, , , 512, 4, 27, 0, 8.07, 17.6,
100683, 35.7, 28, 11.54, 0.3, 6.04, , 36.08, 14.59, 1.29, 50, , 42, 8.8, 30.2, 1.84, 18, 14.59, , 8.58, 86, 1516, , , 512, 4, 27, 0, 7.71, 17.6,
100848, 35.7, 28, 11.47, 0.3, 6.22, , 35.69, 14.59, 1.28, 50, , 42, 9.11, 30.2, 1.84, 18, 14.59, , 8.94, 86, 1520, , , 512, 4, 27, 0, 8.15, 17.6,
101017, 36.1, 28, 12.97, 0.32, 6.22, , 37.25, 14.47, 1.55, 50, , 41.5, 14.08, 30.6, 1.91, 21.2, 14.47, , 13.78, 86, 1530, , , 512, 4, 27, 0, 13.49, 21.6,
101189, 38.4, 28, 12.73, 0.33, 6.23, , 39.22, 14.93, 1.41, 50, , 40.5, 10.77, 32.5, 1.98, 20, 14.93, , 11.05, 86, 1541, , , 512, 4, 27, 0, 9.18, 19.2,
101353, 39.6, 28, 13.28, 0.34, 6.1, , 40, 14.7, 1.39, 50, , 40.5, 12.77, 33.3, 1.98, 20.4, 14.7, , 13.28, 86, 1546, , , 512, 4, 27, 0, 11.57, 20,
101516, 42.4, 28, 14.13, 0.37, 6.08, , 43.53, 14.7, 1.41, 50, , 38.5, 13.59, 35.7, 2.07, 22, 14.7, , 13.67, 86, 1560, , , 512, 4, 27, 0, 10.23, 21.6,
101682, 44.3, 28, 14.8, 0.38, 6.06, , 45.1, 14.7, 1.41, 51, , 36.5, 13.72, 37.3, 2.12, 22.7, 14.7, , 13.67, 86, 1568, , , 512, 4, 27, 0, 10.13, 22.4,
101848, 45.9, 28, 14.92, 0.38, 6.04, , 45.1, 14.36, 1.42, 51, , 37, 13.72, 38, 2.09, 22.7, 14.47, , 13.69, 86, 1567, , , 512, 4, 27, 0, 10.2, 22.4,
102017, 44.3, 28, 14.25, 0.36, 6, , 43.92, 14.47, 1.36, 51, , 37.5, 12.95, 37.3, 2.03, 21.6, 14.47, , 12.94, 86, 1568, , , 512, 4, 27, 0, 9.34, 21.2,
102182, 43.1, 28, 13.79, 0.35, 6.04, , 42.75, 14.36, 1.35, 51, , 38.5, 12, 36.1, 2, 21.2, 14.36, , 11.78, 87, 1575, , , 512, 4, 27, 0, 9.05, 20.8,
102348, 41.6, 28, 13.31, 0.34, 6.03, , 41.18, 14.47, 1.36, 51, , 39.5, 11.23, 34.9, 1.98, 20.8, 14.59, , 10.83, 86, 1578, , , 512, 4, 27, 0, 6.66, 20.4,
102512, 39.6, 28, 12.45, 0.33, 5.93, , 39.61, 14.47, 1.21, 52, , 40.5, 9.67, 32.9, 1.88, 19.2, 14.47, , 9.2, 87, 1578, , , 512, 4, 27, 0, 8.13, 18.8,
102684, 38.4, 28, 11.02, 0.28, 5.93, , 36.47, 14.47, 1.24, 52, , 26.5, 3.16, 32.2, 1.82, 16.1, 14.47, , 1.55, 87, 1575, , , 512, 4, 27, 0, 2.24, 14.1,
102846, 32.5, 28, 9.03, 0.24, 6.27, , 30.59, 14.36, 0.8, 52, , 29, 5.16, 27.1, 1.56, 12.9, 14.36, , 3.82, 87, 1578, , , 512, 4, 27, 0, 1.4, 12.9,
103017, 27.8, 28, 7.14, 0.2, 6.37, , 25.1, 13.78, 0.75, 52, , 26, 1.01, 23.1, 1.43, 9.8, 13.78, , 3.87, 87, 1570, , , 512, 4, 27, 0, 0.81, 9.4,
103188, 22.7, 28, 6.16, 0.17, 6.31, , 21.18, 13.44, 0.88, 52, , 25, 1.75, 19.2, 1.3, 13.7, 13.44, , 0.28, 87, 1564, , , 512, 4, 27, 0, 1.58, 13.3,
103353, 19.6, 28, 5.46, 0.15, 6.18, , 18.43, 13.44, 0.84, 52, , 32, 5.21, 16.1, 1.16, 14.1, 13.44, , 5.19, 87, 1469, , , 512, 4, 27, 0, 3.09, 13.7,
103523, 16.1, 28, 3.85, 0.11, 6.27, , 14.12, 13.9, 0.74, 52, , 27, 1.37, 13.3, 0.98, 9.8, 13.9, , 2.87, 87, 1336, , , 512, 5, 27, 0, 0.65, 9.4,
103693, 14.9, 28, 6.38, 0.18, 6.27, , 18.82, 14.01, 1.03, 52, , 40, 8.93, 12.9, 1.27, 17.3, 14.01, , 9.99, 87, 1240, , , 512, 5, 27, 0, 8.6, 17.3,
